               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 469,             0.03314,           0.0048921,                   0,             0.92107,             0.83487,             0.88873,             0.44378,            0.041696,           0.0057467,                   0,           0.0053668,           0.0053668,           0.0053668
                 470,            0.033102,            0.004782,                   0,              0.9199,             0.83601,             0.88826,             0.44356,            0.041692,           0.0057469,                   0,           0.0053569,           0.0053569,           0.0053569
                 471,            0.032731,           0.0047757,                   0,             0.92084,              0.8358,             0.88953,             0.44384,            0.041692,           0.0057481,                   0,            0.005347,            0.005347,            0.005347
                 472,            0.032812,           0.0047572,                   0,             0.92055,             0.83618,             0.88924,             0.44403,            0.041685,           0.0057477,                   0,           0.0053371,           0.0053371,           0.0053371
                 473,            0.033708,            0.004876,                   0,              0.9203,             0.83652,             0.88938,              0.4432,            0.041683,           0.0057473,                   0,           0.0053272,           0.0053272,           0.0053272
                 474,            0.033339,           0.0049092,                   0,             0.91902,             0.83621,             0.88913,             0.44318,            0.041673,           0.0057473,                   0,           0.0053173,           0.0053173,           0.0053173
                 475,            0.032878,           0.0047903,                   0,             0.92181,             0.83558,             0.88925,             0.44338,            0.041664,           0.0057469,                   0,           0.0053074,           0.0053074,           0.0053074
                 476,            0.033433,           0.0048246,                   0,             0.91997,             0.83684,             0.88985,             0.44355,            0.041656,           0.0057453,                   0,           0.0052975,           0.0052975,           0.0052975
                 477,            0.032505,           0.0047296,                   0,             0.92202,             0.83558,             0.88972,             0.44381,            0.041653,           0.0057449,                   0,           0.0052876,           0.0052876,           0.0052876
                 478,            0.032308,           0.0046531,                   0,             0.92246,             0.83495,             0.88938,             0.44429,            0.041654,           0.0057448,                   0,           0.0052777,           0.0052777,           0.0052777
                 479,            0.032914,           0.0047621,                   0,             0.92635,             0.83273,             0.88983,             0.44412,            0.041656,           0.0057455,                   0,           0.0052678,           0.0052678,           0.0052678
                 480,            0.033135,           0.0046883,                   0,             0.92485,             0.83404,             0.88995,             0.44362,             0.04166,           0.0057442,                   0,           0.0052579,           0.0052579,           0.0052579
                 481,            0.032849,            0.004765,                   0,             0.92453,             0.83409,             0.88952,              0.4443,            0.041655,           0.0057448,                   0,            0.005248,            0.005248,            0.005248
                 482,            0.033075,           0.0047333,                   0,              0.9242,              0.8337,             0.88912,             0.44372,            0.041656,           0.0057453,                   0,           0.0052381,           0.0052381,           0.0052381
                 483,            0.033098,           0.0047947,                   0,             0.92383,             0.83347,             0.88913,               0.444,             0.04166,           0.0057452,                   0,           0.0052282,           0.0052282,           0.0052282
                 484,            0.033291,           0.0048465,                   0,             0.92706,             0.83056,             0.88921,             0.44385,            0.041657,           0.0057443,                   0,           0.0052183,           0.0052183,           0.0052183
                 485,            0.032872,           0.0047528,                   0,             0.92843,             0.83041,              0.8893,             0.44372,            0.041655,           0.0057451,                   0,           0.0052084,           0.0052084,           0.0052084
                 486,            0.032386,           0.0047629,                   0,             0.92822,             0.83175,              0.8896,             0.44407,            0.041653,           0.0057454,                   0,           0.0051985,           0.0051985,           0.0051985
                 487,            0.032805,           0.0046787,                   0,             0.92835,             0.83244,             0.89029,             0.44444,            0.041654,           0.0057471,                   0,           0.0051886,           0.0051886,           0.0051886
                 488,            0.033043,           0.0047623,                   0,             0.92957,             0.83235,             0.89002,             0.44441,            0.041652,           0.0057468,                   0,           0.0051787,           0.0051787,           0.0051787
                 489,            0.032396,           0.0046415,                   0,             0.92886,             0.83167,             0.88948,             0.44484,            0.041645,           0.0057469,                   0,           0.0051688,           0.0051688,           0.0051688
                 490,            0.032271,           0.0046515,                   0,             0.92854,             0.83179,             0.88933,             0.44439,            0.041654,           0.0057483,                   0,           0.0051589,           0.0051589,           0.0051589
                 491,            0.032532,            0.004708,                   0,             0.92757,             0.83181,             0.88938,             0.44475,            0.041652,           0.0057482,                   0,            0.005149,            0.005149,            0.005149
                 492,            0.031999,           0.0046147,                   0,             0.92823,             0.83196,             0.88938,             0.44548,            0.041651,           0.0057489,                   0,           0.0051391,           0.0051391,           0.0051391
                 493,            0.032512,           0.0047697,                   0,             0.92788,             0.83165,             0.88894,             0.44493,            0.041656,           0.0057504,                   0,           0.0051292,           0.0051292,           0.0051292
                 494,            0.032096,           0.0046585,                   0,             0.92839,             0.83182,             0.88882,             0.44532,            0.041658,            0.005751,                   0,           0.0051193,           0.0051193,           0.0051193
                 495,            0.032741,           0.0047284,                   0,              0.9273,              0.8325,             0.88862,             0.44533,            0.041657,           0.0057515,                   0,           0.0051094,           0.0051094,           0.0051094
                 496,            0.032705,           0.0047259,                   0,             0.92662,             0.83276,              0.8885,             0.44479,            0.041664,           0.0057527,                   0,           0.0050995,           0.0050995,           0.0050995
                 497,            0.032657,           0.0047227,                   0,               0.927,             0.83278,             0.88862,              0.4446,            0.041667,           0.0057535,                   0,           0.0050896,           0.0050896,           0.0050896
                 498,            0.032237,           0.0047259,                   0,             0.92759,             0.83339,             0.88918,             0.44538,            0.041669,           0.0057549,                   0,           0.0050797,           0.0050797,           0.0050797
                 499,            0.032842,           0.0047282,                   0,              0.9246,             0.83497,             0.88929,              0.4456,            0.041667,           0.0057546,                   0,           0.0050698,           0.0050698,           0.0050698
                 500,            0.032723,           0.0047993,                   0,             0.92655,             0.83464,             0.88872,             0.44566,            0.041667,           0.0057561,                   0,           0.0050599,           0.0050599,           0.0050599
                 501,            0.032736,           0.0048143,                   0,              0.9255,             0.83401,             0.88802,             0.44495,            0.041665,           0.0057577,                   0,             0.00505,             0.00505,             0.00505
                 502,            0.032023,           0.0046074,                   0,             0.91857,             0.83715,             0.88786,             0.44499,            0.041665,            0.005756,                   0,           0.0050401,           0.0050401,           0.0050401
                 503,            0.031715,           0.0046029,                   0,             0.91937,             0.83778,              0.8885,             0.44489,             0.04167,           0.0057568,                   0,           0.0050302,           0.0050302,           0.0050302
                 504,             0.03236,           0.0047314,                   0,             0.91943,             0.83746,              0.8882,             0.44465,            0.041672,           0.0057582,                   0,           0.0050203,           0.0050203,           0.0050203
                 505,            0.032499,           0.0048295,                   0,             0.91825,             0.83778,             0.88826,              0.4447,            0.041674,           0.0057585,                   0,           0.0050104,           0.0050104,           0.0050104
                 506,            0.032401,           0.0048109,                   0,             0.91779,             0.83723,             0.88813,             0.44495,            0.041674,           0.0057578,                   0,           0.0050005,           0.0050005,           0.0050005
                 507,            0.031913,           0.0046923,                   0,             0.92242,              0.8359,             0.88836,             0.44485,            0.041673,           0.0057569,                   0,           0.0049906,           0.0049906,           0.0049906
                 508,            0.032631,           0.0047249,                   0,             0.92217,             0.83654,              0.8883,             0.44509,            0.041669,           0.0057564,                   0,           0.0049807,           0.0049807,           0.0049807
                 509,            0.032351,           0.0047051,                   0,             0.92216,             0.83652,              0.8884,             0.44502,            0.041668,           0.0057567,                   0,           0.0049708,           0.0049708,           0.0049708
                 510,            0.031919,           0.0047627,                   0,             0.92156,             0.83687,              0.8877,             0.44496,            0.041665,           0.0057563,                   0,           0.0049609,           0.0049609,           0.0049609
                 511,            0.032452,           0.0047074,                   0,             0.92226,             0.83652,             0.88803,               0.445,            0.041667,           0.0057579,                   0,            0.004951,            0.004951,            0.004951
                 512,            0.032038,           0.0047357,                   0,             0.92184,             0.83652,             0.88772,             0.44492,            0.041666,           0.0057578,                   0,           0.0049411,           0.0049411,           0.0049411
                 513,            0.032256,           0.0047084,                   0,             0.92205,             0.83652,             0.88783,              0.4449,            0.041665,           0.0057596,                   0,           0.0049312,           0.0049312,           0.0049312
                 514,            0.032579,           0.0047855,                   0,             0.92208,             0.83652,             0.88816,              0.4452,            0.041672,           0.0057604,                   0,           0.0049213,           0.0049213,           0.0049213
                 515,             0.03236,           0.0048122,                   0,             0.92263,             0.83746,              0.8889,             0.44546,            0.041665,           0.0057596,                   0,           0.0049114,           0.0049114,           0.0049114
                 516,            0.032353,           0.0046147,                   0,             0.92138,             0.83845,             0.88897,             0.44576,            0.041659,           0.0057596,                   0,           0.0049015,           0.0049015,           0.0049015
                 517,            0.031712,             0.00471,                   0,             0.92067,             0.83755,             0.88869,             0.44624,             0.04166,           0.0057586,                   0,           0.0048916,           0.0048916,           0.0048916
                 518,            0.031808,           0.0046851,                   0,             0.92227,              0.8377,             0.88834,             0.44646,            0.041661,           0.0057592,                   0,           0.0048817,           0.0048817,           0.0048817
                 519,            0.031826,           0.0046567,                   0,             0.92238,             0.83894,             0.88864,             0.44608,             0.04166,           0.0057608,                   0,           0.0048718,           0.0048718,           0.0048718
                 520,            0.032128,           0.0046981,                   0,             0.92266,             0.83856,             0.88836,             0.44614,            0.041653,           0.0057603,                   0,           0.0048619,           0.0048619,           0.0048619
                 521,            0.032393,           0.0047043,                   0,             0.92241,             0.83927,             0.88857,             0.44676,            0.041649,           0.0057592,                   0,            0.004852,            0.004852,            0.004852
                 522,            0.031777,           0.0047726,                   0,             0.92209,              0.8393,             0.88913,             0.44681,            0.041648,           0.0057596,                   0,           0.0048421,           0.0048421,           0.0048421
                 523,              0.0321,           0.0047094,                   0,             0.92406,             0.83872,             0.88975,             0.44732,            0.041642,           0.0057593,                   0,           0.0048322,           0.0048322,           0.0048322
                 524,            0.031807,           0.0046194,                   0,             0.92407,             0.83872,             0.88965,             0.44794,            0.041632,           0.0057583,                   0,           0.0048223,           0.0048223,           0.0048223
                 525,            0.031861,           0.0046839,                   0,             0.92365,             0.83966,             0.88982,              0.4482,            0.041618,           0.0057564,                   0,           0.0048124,           0.0048124,           0.0048124
                 526,            0.032116,           0.0046854,                   0,             0.92329,             0.83845,             0.88877,             0.44813,            0.041623,           0.0057565,                   0,           0.0048025,           0.0048025,           0.0048025
                 527,            0.032081,           0.0047034,                   0,              0.9233,             0.83849,              0.8889,             0.44812,             0.04163,           0.0057573,                   0,           0.0047926,           0.0047926,           0.0047926
                 528,            0.031784,           0.0046783,                   0,             0.92364,             0.83881,             0.88881,              0.4473,            0.041625,           0.0057571,                   0,           0.0047827,           0.0047827,           0.0047827
                 529,            0.031729,           0.0047084,                   0,             0.92332,             0.83877,             0.88855,             0.44722,            0.041624,           0.0057573,                   0,           0.0047728,           0.0047728,           0.0047728
                 530,            0.032121,           0.0047068,                   0,             0.92356,             0.83966,             0.88888,             0.44691,            0.041621,            0.005759,                   0,           0.0047629,           0.0047629,           0.0047629
                 531,            0.031757,           0.0046718,                   0,             0.92339,             0.83956,             0.88819,              0.4466,             0.04162,           0.0057595,                   0,            0.004753,            0.004753,            0.004753
                 532,            0.031649,           0.0045892,                   0,             0.92275,             0.83959,             0.88858,             0.44619,            0.041626,           0.0057603,                   0,           0.0047431,           0.0047431,           0.0047431
                 533,              0.0318,           0.0046592,                   0,             0.92309,             0.83977,               0.889,             0.44636,            0.041627,           0.0057604,                   0,           0.0047332,           0.0047332,           0.0047332
                 534,             0.03165,           0.0046698,                   0,             0.92362,             0.83903,             0.88949,             0.44627,            0.041631,           0.0057608,                   0,           0.0047233,           0.0047233,           0.0047233
                 535,            0.031951,           0.0046017,                   0,             0.92281,             0.84028,             0.88946,             0.44636,            0.041629,           0.0057613,                   0,           0.0047134,           0.0047134,           0.0047134
                 536,            0.031729,           0.0047853,                   0,             0.92355,             0.83872,             0.88852,             0.44648,            0.041629,           0.0057625,                   0,           0.0047035,           0.0047035,           0.0047035
                 537,            0.031076,           0.0045229,                   0,             0.92335,             0.83911,             0.88971,              0.4466,            0.041629,           0.0057631,                   0,           0.0046936,           0.0046936,           0.0046936
                 538,            0.031541,           0.0046716,                   0,             0.92321,             0.83872,              0.8886,             0.44645,             0.04163,           0.0057653,                   0,           0.0046837,           0.0046837,           0.0046837
                 539,            0.031472,           0.0046993,                   0,             0.92343,             0.84007,             0.88942,             0.44636,            0.041631,           0.0057658,                   0,           0.0046738,           0.0046738,           0.0046738
                 540,            0.031683,           0.0046881,                   0,             0.92332,             0.83997,             0.88966,             0.44655,            0.041639,           0.0057667,                   0,           0.0046639,           0.0046639,           0.0046639
                 541,            0.031626,           0.0046644,                   0,             0.92307,             0.83958,             0.88963,             0.44631,            0.041645,           0.0057662,                   0,            0.004654,            0.004654,            0.004654
                 542,            0.031443,           0.0046753,                   0,             0.92239,             0.83911,             0.88943,             0.44649,            0.041649,           0.0057672,                   0,           0.0046441,           0.0046441,           0.0046441
                 543,            0.031357,           0.0046484,                   0,             0.92312,             0.84014,              0.8899,             0.44672,             0.04165,           0.0057676,                   0,           0.0046342,           0.0046342,           0.0046342
                 544,            0.031157,           0.0046273,                   0,             0.92279,             0.84006,             0.88967,              0.4468,            0.041657,           0.0057694,                   0,           0.0046243,           0.0046243,           0.0046243
                 545,            0.031508,           0.0046481,                   0,             0.92299,             0.84029,             0.88999,             0.44703,            0.041665,           0.0057705,                   0,           0.0046144,           0.0046144,           0.0046144
                 546,            0.031337,           0.0046179,                   0,             0.92316,             0.83966,             0.88947,              0.4466,            0.041666,           0.0057711,                   0,           0.0046045,           0.0046045,           0.0046045
                 547,            0.031699,           0.0046373,                   0,             0.92337,              0.8394,             0.88944,             0.44735,            0.041672,            0.005772,                   0,           0.0045946,           0.0045946,           0.0045946
                 548,            0.031418,            0.004637,                   0,             0.92282,             0.84035,             0.88967,             0.44726,            0.041683,           0.0057728,                   0,           0.0045847,           0.0045847,           0.0045847
                 549,            0.031903,           0.0046468,                   0,             0.92343,             0.84003,             0.88922,             0.44659,            0.041689,           0.0057739,                   0,           0.0045748,           0.0045748,           0.0045748
                 550,            0.031558,           0.0046303,                   0,             0.92347,             0.84123,             0.88981,             0.44651,            0.041689,           0.0057735,                   0,           0.0045649,           0.0045649,           0.0045649
                 551,            0.031613,           0.0046346,                   0,             0.92225,             0.84154,             0.88921,             0.44635,            0.041689,           0.0057744,                   0,            0.004555,            0.004555,            0.004555
                 552,            0.031935,           0.0046119,                   0,             0.92285,             0.84069,             0.89012,             0.44656,            0.041692,            0.005776,                   0,           0.0045451,           0.0045451,           0.0045451
                 553,            0.031255,           0.0046663,                   0,             0.92314,             0.84046,             0.89079,             0.44689,             0.04168,           0.0057746,                   0,           0.0045352,           0.0045352,           0.0045352
                 554,            0.030964,            0.004686,                   0,             0.92179,             0.84322,             0.89083,             0.44703,            0.041688,           0.0057768,                   0,           0.0045253,           0.0045253,           0.0045253
                 555,            0.031341,           0.0047102,                   0,              0.9225,             0.84036,             0.89051,             0.44712,            0.041677,           0.0057765,                   0,           0.0045154,           0.0045154,           0.0045154
                 556,            0.031501,           0.0046469,                   0,             0.92322,              0.8413,              0.8911,             0.44669,            0.041682,           0.0057773,                   0,           0.0045055,           0.0045055,           0.0045055
                 557,            0.031526,           0.0045801,                   0,             0.92177,             0.84291,             0.89091,             0.44674,            0.041683,           0.0057797,                   0,           0.0044956,           0.0044956,           0.0044956
                 558,            0.030848,           0.0047125,                   0,             0.92162,              0.8428,             0.89119,             0.44719,            0.041683,           0.0057812,                   0,           0.0044857,           0.0044857,           0.0044857
                 559,            0.030992,           0.0045647,                   0,             0.92264,             0.84197,             0.89154,             0.44656,            0.041692,           0.0057819,                   0,           0.0044758,           0.0044758,           0.0044758
                 560,            0.031181,           0.0045959,                   0,             0.92197,             0.84343,             0.89141,             0.44643,            0.041686,           0.0057812,                   0,           0.0044659,           0.0044659,           0.0044659
                 561,            0.031701,           0.0046312,                   0,             0.91639,             0.84562,             0.89103,             0.44637,            0.041695,           0.0057843,                   0,            0.004456,            0.004456,            0.004456
                 562,             0.03135,           0.0046206,                   0,              0.9167,             0.84604,             0.89165,             0.44627,            0.041698,           0.0057859,                   0,           0.0044461,           0.0044461,           0.0044461
                 563,             0.03152,           0.0045236,                   0,             0.91569,             0.84374,             0.89041,             0.44603,            0.041702,            0.005788,                   0,           0.0044362,           0.0044362,           0.0044362
                 564,            0.031054,            0.004563,                   0,             0.91857,              0.8424,             0.89052,             0.44576,            0.041706,           0.0057907,                   0,           0.0044263,           0.0044263,           0.0044263
                 565,            0.030924,           0.0045936,                   0,             0.91756,             0.84166,             0.89009,             0.44563,             0.04171,           0.0057927,                   0,           0.0044164,           0.0044164,           0.0044164
                 566,            0.031183,           0.0045493,                   0,             0.91823,             0.84186,             0.89041,             0.44534,             0.04171,           0.0057945,                   0,           0.0044065,           0.0044065,           0.0044065
                 567,            0.031067,           0.0046425,                   0,             0.91554,             0.84349,             0.88993,             0.44521,            0.041712,           0.0057978,                   0,           0.0043966,           0.0043966,           0.0043966
                 568,            0.030883,           0.0045774,                   0,              0.9179,             0.84092,             0.88988,             0.44495,            0.041718,           0.0058007,                   0,           0.0043867,           0.0043867,           0.0043867
                 569,            0.031534,            0.004589,                   0,             0.91777,             0.84053,             0.88871,              0.4449,             0.04172,           0.0058025,                   0,           0.0043768,           0.0043768,           0.0043768
                 570,            0.032008,            0.004653,                   0,              0.9164,             0.84154,              0.8889,             0.44493,            0.041715,           0.0058045,                   0,           0.0043669,           0.0043669,           0.0043669
                 571,            0.031398,           0.0046089,                   0,             0.91676,              0.8428,             0.88917,             0.44521,            0.041719,           0.0058061,                   0,            0.004357,            0.004357,            0.004357
                 572,            0.030796,           0.0046786,                   0,             0.91713,              0.8428,             0.88947,             0.44473,            0.041721,            0.005808,                   0,           0.0043471,           0.0043471,           0.0043471
                 573,            0.030913,           0.0045603,                   0,             0.91439,               0.845,             0.88936,             0.44455,            0.041716,           0.0058094,                   0,           0.0043372,           0.0043372,           0.0043372
                 574,            0.030828,           0.0045719,                   0,              0.9166,             0.84486,             0.89027,             0.44489,            0.041718,           0.0058098,                   0,           0.0043273,           0.0043273,           0.0043273
                 575,            0.030905,           0.0045488,                   0,             0.91686,             0.84433,             0.88936,             0.44454,            0.041721,           0.0058106,                   0,           0.0043174,           0.0043174,           0.0043174
                 576,            0.031242,           0.0046738,                   0,             0.91635,             0.84531,             0.88909,             0.44449,            0.041728,           0.0058127,                   0,           0.0043075,           0.0043075,           0.0043075
                 577,            0.031176,           0.0047008,                   0,             0.91772,             0.84344,             0.88881,             0.44436,            0.041731,           0.0058142,                   0,           0.0042976,           0.0042976,           0.0042976
                 578,            0.030889,           0.0044975,                   0,               0.918,             0.84303,             0.88939,             0.44491,            0.041727,           0.0058147,                   0,           0.0042877,           0.0042877,           0.0042877
                 579,            0.031089,            0.004555,                   0,             0.91828,             0.84272,             0.88881,             0.44464,            0.041726,           0.0058161,                   0,           0.0042778,           0.0042778,           0.0042778
                 580,            0.030946,           0.0046742,                   0,             0.91864,              0.8428,             0.88977,             0.44497,            0.041728,           0.0058166,                   0,           0.0042679,           0.0042679,           0.0042679
                 581,            0.030967,           0.0045894,                   0,             0.91773,             0.84186,             0.88858,              0.4444,            0.041723,           0.0058189,                   0,            0.004258,            0.004258,            0.004258
                 582,            0.030499,           0.0044788,                   0,             0.91846,              0.8412,             0.88837,             0.44498,             0.04172,           0.0058196,                   0,           0.0042481,           0.0042481,           0.0042481
                 583,            0.030848,           0.0045438,                   0,             0.91788,             0.84123,             0.88883,             0.44458,            0.041718,           0.0058212,                   0,           0.0042382,           0.0042382,           0.0042382
                 584,            0.030215,           0.0045641,                   0,             0.91763,             0.84123,             0.88861,             0.44447,            0.041718,           0.0058221,                   0,           0.0042283,           0.0042283,           0.0042283
                 585,            0.031002,           0.0045632,                   0,             0.91789,             0.84187,             0.88966,             0.44469,            0.041722,           0.0058237,                   0,           0.0042184,           0.0042184,           0.0042184
                 586,            0.030903,           0.0046051,                   0,             0.91753,             0.84154,              0.8894,             0.44468,            0.041718,           0.0058246,                   0,           0.0042085,           0.0042085,           0.0042085
                 587,            0.030529,           0.0045831,                   0,              0.9175,             0.84094,             0.88919,              0.4444,            0.041717,           0.0058263,                   0,           0.0041986,           0.0041986,           0.0041986
                 588,            0.030148,           0.0044688,                   0,             0.91867,             0.84154,              0.8897,             0.44424,            0.041721,           0.0058294,                   0,           0.0041887,           0.0041887,           0.0041887
                 589,            0.030437,           0.0044501,                   0,             0.91812,             0.84085,             0.88923,             0.44413,            0.041727,           0.0058316,                   0,           0.0041788,           0.0041788,           0.0041788
                 590,            0.030529,            0.004563,                   0,             0.91751,             0.84029,             0.88927,             0.44377,            0.041735,           0.0058333,                   0,           0.0041689,           0.0041689,           0.0041689
                 591,            0.031007,           0.0046557,                   0,             0.91767,             0.84029,             0.88887,             0.44321,             0.04173,           0.0058337,                   0,            0.004159,            0.004159,            0.004159
                 592,            0.031213,           0.0046015,                   0,             0.91799,             0.84029,             0.88869,             0.44325,            0.041733,           0.0058366,                   0,           0.0041491,           0.0041491,           0.0041491
                 593,            0.030799,           0.0045831,                   0,             0.91719,             0.83935,             0.88763,             0.44302,            0.041738,           0.0058384,                   0,           0.0041392,           0.0041392,           0.0041392
                 594,            0.030384,           0.0044859,                   0,              0.9177,             0.83968,             0.88839,             0.44296,            0.041741,           0.0058391,                   0,           0.0041293,           0.0041293,           0.0041293
                 595,            0.030504,           0.0045418,                   0,             0.91877,             0.84029,             0.88901,             0.44304,             0.04174,           0.0058405,                   0,           0.0041194,           0.0041194,           0.0041194
                 596,            0.030386,            0.004525,                   0,             0.91811,              0.8408,             0.88877,             0.44279,            0.041743,           0.0058412,                   0,           0.0041095,           0.0041095,           0.0041095
                 597,            0.030314,           0.0044799,                   0,             0.91755,             0.84159,             0.88881,             0.44261,            0.041746,           0.0058418,                   0,           0.0040996,           0.0040996,           0.0040996
                 598,            0.030875,           0.0044861,                   0,             0.91723,             0.84152,              0.8886,             0.44264,            0.041753,           0.0058429,                   0,           0.0040897,           0.0040897,           0.0040897
                 599,            0.030009,           0.0044493,                   0,              0.9169,             0.84092,             0.88848,             0.44289,            0.041757,           0.0058427,                   0,           0.0040798,           0.0040798,           0.0040798
                 600,            0.030721,           0.0045352,                   0,             0.91767,             0.84186,             0.88924,             0.44282,             0.04176,           0.0058444,                   0,           0.0040699,           0.0040699,           0.0040699
                 601,            0.031162,            0.004506,                   0,             0.91649,             0.84154,             0.88856,             0.44284,            0.041771,           0.0058465,                   0,             0.00406,             0.00406,             0.00406
                 602,            0.031024,           0.0045107,                   0,             0.91544,             0.84244,             0.88883,             0.44263,            0.041782,            0.005848,                   0,           0.0040501,           0.0040501,           0.0040501
                 603,            0.030489,           0.0045613,                   0,             0.91418,             0.84225,              0.8874,             0.44216,             0.04179,           0.0058502,                   0,           0.0040402,           0.0040402,           0.0040402
                 604,            0.030349,           0.0044483,                   0,             0.91733,             0.83907,             0.88743,             0.44246,            0.041797,           0.0058516,                   0,           0.0040303,           0.0040303,           0.0040303
                 605,            0.030508,           0.0044513,                   0,              0.9176,             0.83903,             0.88745,             0.44195,            0.041807,            0.005853,                   0,           0.0040204,           0.0040204,           0.0040204
                 606,            0.030118,           0.0045195,                   0,             0.91522,             0.84009,             0.88695,             0.44167,            0.041814,           0.0058544,                   0,           0.0040105,           0.0040105,           0.0040105
                 607,            0.029745,           0.0045105,                   0,               0.913,             0.84295,              0.8871,             0.44152,            0.041813,           0.0058553,                   0,           0.0040006,           0.0040006,           0.0040006
                 608,            0.030616,            0.004505,                   0,             0.91232,             0.84311,             0.88655,             0.44104,            0.041818,           0.0058565,                   0,           0.0039907,           0.0039907,           0.0039907
                 609,            0.030465,           0.0046121,                   0,             0.91179,             0.84323,             0.88633,             0.44105,            0.041817,           0.0058582,                   0,           0.0039808,           0.0039808,           0.0039808
                 610,            0.030159,           0.0045139,                   0,             0.91107,             0.84311,             0.88617,             0.44107,            0.041824,           0.0058614,                   0,           0.0039709,           0.0039709,           0.0039709
                 611,            0.030174,           0.0044027,                   0,             0.91098,             0.84374,             0.88675,               0.441,            0.041838,           0.0058633,                   0,            0.003961,            0.003961,            0.003961
                 612,            0.030076,           0.0045301,                   0,             0.90752,             0.84468,             0.88579,             0.44034,            0.041845,           0.0058647,                   0,           0.0039511,           0.0039511,           0.0039511
                 613,            0.030719,           0.0045662,                   0,             0.91143,              0.8428,             0.88636,             0.44061,            0.041849,           0.0058658,                   0,           0.0039412,           0.0039412,           0.0039412
                 614,            0.030345,           0.0044435,                   0,             0.91884,             0.83476,             0.88717,             0.44095,             0.04185,           0.0058675,                   0,           0.0039313,           0.0039313,           0.0039313
                 615,            0.030254,           0.0045137,                   0,             0.91762,             0.83558,             0.88729,             0.44114,            0.041856,           0.0058698,                   0,           0.0039214,           0.0039214,           0.0039214
                 616,            0.030241,           0.0045063,                   0,             0.91859,             0.83558,             0.88715,             0.44137,            0.041861,           0.0058723,                   0,           0.0039115,           0.0039115,           0.0039115
                 617,            0.030464,           0.0045122,                   0,             0.91837,             0.83433,             0.88715,              0.4414,            0.041859,           0.0058748,                   0,           0.0039016,           0.0039016,           0.0039016
                 618,            0.029992,           0.0045261,                   0,             0.91851,             0.83464,              0.8868,              0.4414,            0.041867,           0.0058763,                   0,           0.0038917,           0.0038917,           0.0038917
                 619,            0.030085,           0.0045097,                   0,             0.91822,             0.83494,              0.8868,             0.44127,            0.041882,           0.0058802,                   0,           0.0038818,           0.0038818,           0.0038818
                 620,            0.030162,           0.0045319,                   0,              0.9178,             0.83464,              0.8866,             0.44131,             0.04189,           0.0058817,                   0,           0.0038719,           0.0038719,           0.0038719
                 621,            0.029926,           0.0044992,                   0,             0.91802,             0.83464,             0.88676,             0.44137,            0.041891,            0.005882,                   0,            0.003862,            0.003862,            0.003862
                 622,            0.030151,           0.0044243,                   0,             0.91792,             0.83495,             0.88699,             0.44121,            0.041893,           0.0058831,                   0,           0.0038521,           0.0038521,           0.0038521
